Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8,Lead 9,Lead 10,Lead 11,Lead 12,Lead 13,Lead 14,Lead 15,Lead 16,Lead 17,Lead 18,Lead 19,Lead 20,Lead 21,Lead 22,Lead 23,Lead 24,Lead 25,Lead 26,Lead 27,Lead 28,Lead 29,Lead 30,Lead 31,Lead 32,Lead 33,Lead 34,Lead 35,Lead 36,Lead 37,Lead 38,Lead 39,Lead 40,Lead 41,Lead 42,Lead 43,Lead 44,Lead 45,Lead 46,Lead 47,Lead 48,Lead 49,Lead 50,Lead 51,Lead 52,Lead 53,Lead 54,Lead 55,Lead 56,Lead 57,Lead 58,Lead 59,Lead 60,Lead 61,Lead 62,Lead 63,Lead 64,Lead 65,Lead 66,Lead 67,Lead 68
-9321.246094,-168321.25,-168115.5,393057.75,483973.5,101912,-280601.5,75945.25,410927.5,74363.5,235696.5,148544.25,359808.25,-193609.75,71559,28654,184887.25,159505.5,243038.5,129229.75,161308.5,41541.5,44212.75,-318377.75,133406.75,349118.25,320292,83222.75,98492.75,91072,207960,258808,-9762.996094,336091.25,-50603.74609,-168149,-55209.99609,187087.25,113102,54472.25,11712.75,160308,-43980.49609,32704,-70412.25,345864.25,172282.75,89056.25,132252.25,150125.5,95589,-125383.5,-156282.75,71577.75,952019.5,216489.25,6474.75,120984.5,163192.25,-3322.496094,-209754,36566,166313.5,-127541,-715167.5,-718170,-332842.5,-273368.25
-9415.496094,-168258.75,-168187,393146,484092,102204,-280718,75819.5,410938.25,74420,235734,148556.25,359864.75,-193573.75,71540.5,28597.5,184965.5,159567.5,243113.25,129285.75,161414.5,41590,44282.75,-318290.5,133528,349203,320376,83190.5,98440.75,91174.25,207996,258912,-9924.496094,335914.5,-50503.99609,-168461.25,-55119.24609,187129.75,113168.25,54541.5,11790.25,160212.5,-44026.24609,32785,-70382.5,345880.75,172351.75,89121.5,132283.75,150152.75,95646.75,-125182,-156413,71613.75,951814.25,216494.75,6517.5,120998,163242.5,-3267.246094,-210004.75,36495.75,165843,-127567.5,-715041.25,-717738,-332401.5,-272897.25
-9560.496094,-168461.25,-168191.75,392949,483972,102290.5,-280791.25,75728.5,410897,74363.75,235562,148499,359762.25,-193575.25,71613.5,28528.75,184925,159519,243011.75,129179,161348.25,41613,44240.75,-318372.75,133577.5,349173.75,320353.5,83041.75,98260.5,91085.25,207914.25,258738.75,-10221.24609,335648.25,-50774.49609,-168890.5,-55278.49609,186992,112978,54304.75,11449.75,159835,-44426.99609,32434.75,-70585,345726.25,172113,88971.5,132111.25,149967.25,95393.75,-125152.75,-156280.75,71393.5,951556.75,216386,6334.75,120887.25,163073,-3507.246094,-210730.75,36302.5,165330.5,-127683,-715327.25,-718017,-332781.5,-273269
-9661.496094,-168731.75,-168117,392941,484003,102295.25,-280776.25,75721.5,410947.25,74359.25,235604.5,148511,359841.5,-193556.5,71691.75,28591.25,184929.75,159556.75,243051,129208,161412,41693.5,44377.75,-318359.75,133667.25,349113,320281.25,82991.5,98280,91043.75,207901,258804.75,-10278.74609,335447.5,-50756.74609,-168993.75,-55459.49609,186953.75,112951.25,54296.75,11411.25,159995.75,-44206.24609,32301.25,-70688.5,345672.25,172103.75,89016.75,132073.25,149923.75,95275,-124679,-155994.5,71390.75,951532,216425,6298.25,120965.25,163238.75,-3473.246094,-210435.75,36433,165449.75,-127643,-715148,-717936.25,-332440.5,-272976.75
-9616.996094,-169100.75,-168237.5,392956,483912.75,102207.5,-280820.5,75758,410891.25,74330,235585.5,148559.75,359882.25,-193535.5,71789.25,28682,184972.5,159635.5,243050.5,129196.75,161424.75,41731,44399.5,-318286.75,133759.75,349203,320367.25,83042.25,98281.75,91092,207886.5,258758,-10205.24609,335348.75,-50725.24609,-168874.75,-55476.24609,186916.25,112856.75,54244.25,11327.75,160061,-44011.24609,32150,-70766.75,345611.75,172060.5,88936.25,132004,149922.5,95301.75,-124519.5,-156097.75,71493.75,951658.75,216370.75,6381.75,120977,163241,-3470.496094,-210540.75,36517.25,165739.25,-127608,-716054,-718243.75,-332393.25,-272886
-9686.746094,-169374.25,-168355.5,393014.25,483919.25,102155.75,-280741.75,75760.5,410853,74335.75,235572,148495.25,359879.25,-193571.75,71751.25,28694.25,185013,159631.25,243071.75,129193,161436.25,41786.5,44432.5,-318267.5,133812.5,349222.25,320425,83098.5,98318.25,91081.5,207907,258774.25,-10189.49609,335334.75,-50793.49609,-169167,-55439.99609,186943.5,112923.5,54263.25,11292.25,160127,-44081.74609,32123.75,-70746,345658.75,172100,88911.5,132059.25,149897,95350.25,-124856.75,-156044,71501.75,951753.25,216395,6396,121062,163295.25,-3359.496094,-209777.5,36620.25,166300.25,-127463.5,-715790.75,-718158.25,-332164,-272647.25
-9724.246094,-169446.75,-168675,392993.25,483955,102177.5,-280914,75753.75,410876.75,74347,235592,148579.5,359914.25,-193504.25,71681.5,28734,184980.25,159663,243109.75,129226.75,161453.75,41779.25,44517.25,-318290,133942.75,349259,320447.25,83177.5,98386.25,91116.75,207857.25,258729.25,-10277.99609,335469,-50838.99609,-169193.5,-55539.74609,186878.75,112906.5,54233.5,11198,160154.25,-44155.74609,32115,-70777.75,345625.25,172051,88935,132035.75,149895.5,95350.5,-125160.5,-156069,71553,951848.25,216387.5,6463.75,121093,163365.75,-3188.246094,-209339.25,36893.25,166853,-127349,-714661,-717510.25,-332294.25,-272794.25
-9844.996094,-169472,-168792.75,392952.75,484050.5,102280.25,-280949.5,75878.5,410987.5,74430,235547,148576.25,359962.25,-193516.25,71698,28758.75,185016.75,159676,243077,129178.5,161487.5,41859.75,44549.5,-318224.75,134052.75,349352.25,320557.75,83291.75,98532,91081.25,207857.75,258713.75,-10449.24609,335226.25,-50873.24609,-169136.75,-55691.74609,186801.75,112755,53996.75,11140.5,160110.5,-44310.49609,32060.25,-70924,345574,171982,88882,131997,149842,95261.25,-125230.5,-156171,71567.25,951857.25,216308,6423.25,121054.75,163407.5,-3161.246094,-209374.75,36959.25,166839,-127491,-714265.5,-717366,-332409.5,-272971.75
-9722.996094,-169333.5,-168936.75,392909.25,483875.5,102182.75,-281047.25,75858,410937.25,74305.25,235518.5,148445.75,359804.75,-193637,72044.5,28760.25,185000.5,159578.75,243033.75,129205.5,161468.25,41835.5,44500.5,-318260.5,134050,349387.75,320563.75,83305.25,98580.75,91113.75,207868.5,258659,-10483.99609,335005.25,-50894.74609,-169078.5,-55732.24609,186772.75,112689.5,54036,11209.25,160170.5,-44355.24609,32126.75,-70958.5,345471.75,171946.5,88846.25,131929.25,149873.75,95323.75,-125213,-156556.5,71653.5,952076.25,216287.25,6438.5,121150.75,163473.5,-2977.496094,-209449,37255,166702.5,-127148,-714689.5,-717891,-332850.5,-273329.25
-9666.246094,-169337.75,-168985.5,392900.25,483893.5,102084.25,-280864.5,76287.5,410808,74330,235526.25,148473.75,359862.5,-193589.25,71859,28707,184985,159616.5,243035.5,129265.75,161518.75,41832.5,44525.25,-318187,134054,349443.75,320625,83501.75,98796.75,91143.5,207951.5,258672.75,-10523.49609,335262.75,-50940.24609,-168923,-55750.49609,186761.5,112712.25,54014,11005.5,160199.75,-44246.74609,32234.5,-70895.25,345465.5,171930.5,88820,131910.5,149873.5,95281.5,-125003.75,-155859.5,71679.75,951989.75,216384.75,6571.25,121359.75,163697.25,-2664.746094,-209827.25,37719.5,166478.5,-126806,-714431,-717431,-332320.25,-272732
-9837.246094,-169479.5,-168850.25,392910,483995.5,102071.25,-280714.25,76205.5,411044,74315,235524.75,148418.5,359850.5,-193483.5,71761,28663.25,184966.25,159641,242982.5,129151.5,161415.25,41738.75,44394.5,-318129.5,133764.75,349130.75,320329.75,83475.5,98744.75,91096,207923,258652.75,-10505.74609,335370.5,-51017.24609,-168753.5,-55720.49609,186682.75,112698.25,53930,11228.5,160181.5,-44407.49609,32266.25,-71019.25,345433.5,171962.25,88791.5,131875.25,149834.5,95236,-124700.25,-155768.75,71755.75,951827.5,216304.25,6556.75,121365.25,163793.25,-2601.496094,-209995.75,37814,165967.25,-126763.5,-713699.25,-716731.75,-332162,-272480
-9946.246094,-169299.25,-168575.75,392918.75,483870.5,101936.75,-280699.25,76103,410911.5,74255,235475,148360.75,359785.25,-193469.75,71660.5,28684.75,184979,159640.25,242991.75,129188.5,161356.25,41684,44393.25,-318067,133782.5,349126,320278.75,83433.25,98711,91129.5,207966,258618.25,-10496.99609,335434.5,-51016.99609,-168594.75,-55707.99609,186753.25,112661.75,53862.25,11410.25,160170.75,-44563.99609,31834,-71049.75,345361.75,171851.5,88780,131853.75,149819.5,95281.75,-124790.75,-156124.5,71850.5,951779.5,216376.75,6608.25,121419.75,163884.5,-2507.246094,-210246,37980.5,165952.75,-126623.5,-714577.75,-717475.5,-332852.75,-272967.75
-10070.74609,-169208.5,-168636.25,392879.25,483798.75,101794.25,-280796,75890.5,410883.5,74260,235422.5,148349.5,359764.5,-193570.25,71635.25,28770.75,184989.75,159545.75,242942.75,129217,161413.75,41744,44417,-317963.25,133860,349222.25,320383,83595.75,98879.25,91131,207991.75,258640.75,-10552.74609,335255,-51081.24609,-168723.75,-55786.49609,186709.25,112690.25,53944,11531,160240.75,-44569.49609,32087,-71013.75,345409.25,171806,88766,131933.75,149877.25,95359.75,-125143.75,-155816.75,71883.25,951756.5,216346,6579.25,121466,163880.25,-2554.746094,-210225.75,37938.5,166174.5,-126599.5,-714956,-717314.5,-331938.5,-272578.25
-9857.746094,-168979,-168738.25,392828.25,483721,101819,-280851.5,75702.5,410784,74197.5,235413.75,148294.75,359704,-193571.5,71659.25,28820.25,185013.25,159542,242924,129188.25,161396.75,41795.25,44481,-317881.5,133855.25,349179.75,320371,83444.75,98664.5,91138.25,207982,258691.5,-10439.49609,334890,-51150.99609,-168680,-55765.74609,186745,112710.25,54053.75,11613.75,160156.25,-44477.99609,32286.25,-71002.5,345472.5,171812.5,88741.75,131997.25,149838,95283.5,-124962.5,-155601.75,71849,951857.75,216367.25,6623.25,121476.75,164002.5,-2351.996094,-209031.5,38024,166620.5,-126734.5,-715073.25,-717407.5,-331721,-272737
-9912.246094,-168955.5,-168882.5,392739.75,483583,101773.25,-280915.25,75427.25,410654.25,74074.75,235334.75,148246.25,359638.5,-193645.75,71664.25,28839.5,184972,159479.5,242865.5,129241,161326,41727.75,44484,-317995,133878.25,349230.5,320414.25,83588.25,98812.75,91149,207974.5,258596.5,-10541.24609,334531.75,-51183.24609,-168530,-55824.49609,186670.25,112679.75,54071.25,11475.5,160051.75,-44265.49609,32394,-70944.5,345445,171790.25,88743.25,131960.5,149871,95386.75,-124965.5,-155610.25,71888,952047.75,216368.75,6715.25,121516.25,164036.25,-2296.496094,-208615.5,38137.5,167237,-126537.5,-714408,-717624,-332198.75,-272527.75
-10092.99609,-168935.5,-168736,392668.75,483377.25,101718.5,-281079,75358.5,410706.5,74065.5,235256.25,148172.5,359531.25,-193701.5,71775.25,28779.75,184917.75,159381.75,242757.75,129175.5,161262.25,41703.25,44369.5,-317973.75,133799.75,349243.25,320385.5,83803.25,98993.5,91142.25,208015.75,258607,-10579.99609,334741.25,-51227.24609,-168660.5,-55826.49609,186584.25,112713.75,54081.5,11204,160094.5,-43911.74609,32333.5,-70855.25,345510,171802.5,88780.5,131997.5,149942.25,95531,-124930,-155998.25,71910,952114.75,216383.5,6717.5,121626,164118.75,-2182.496094,-208350,38415.25,167635.25,-126298.5,-714219.5,-717162.25,-331871.75,-272237.25
-10217.49609,-168961.5,-168634.25,392648.75,483540.25,101925,-281213.5,75646.5,410961.5,74136.5,235319.5,148185.25,359607.25,-193550.5,71774.5,28810.25,184895,159378.25,242768.25,129172,161225.5,41645.75,44298.5,-317961.75,133723.25,349196.75,320393.75,83770.25,99012,91100.5,207959.25,258577,-10640.24609,335141.75,-51283.24609,-169078,-55797.99609,186598,112695.75,54027.5,11293,159998.5,-43803.74609,32329.25,-70890,345505.25,171831,88752.5,131983,150019.75,95672.5,-124751.75,-156439.75,72020.75,952217.25,216439.75,6720.75,121598.5,164087.75,-2345.746094,-209449.5,38344.5,167489.75,-126281,-714161,-717078,-332544.75,-272572.25
-10081.74609,-168957.25,-168592.75,392712.75,483645.75,101968.75,-281018.75,75731.25,410798.5,74173.5,235390.5,148211.25,359607,-193560,71828.25,28791.25,184920.25,159394,242804.5,129227.25,161256.5,41595.5,44317.25,-317882,133660.75,349079.5,320304,83740.5,99010.5,91172.5,208105,258686.75,-10566.74609,335394.25,-50955.24609,-168979,-55757.49609,186711.25,112818,54111,11549.75,160285.25,-43757.74609,32417,-70778,345563.25,171851,88802.75,132048,150094,95670.75,-124556.5,-155981,72114,952148.25,216498,6792.5,121645.5,164228,-2325.246094,-209345.75,38459,167238.75,-126143.5,-714200.25,-717050.25,-331500,-271912
-10108.99609,-169141,-168776.75,392655.25,483498.25,101840,-280947.25,75759,410367.25,73926.75,235266,148073.5,359423.25,-193644.75,71938.25,28589.75,184847,159305,242723.25,129216.75,161155.25,41483,44216,-317905.25,133636.5,349101.75,320337,84096.75,99345,91171,208092,258644.25,-10654.74609,335245.25,-51062.99609,-169156.25,-55916.24609,186580,112669,54044.5,11339.5,160100.25,-43964.74609,32213.75,-70921.25,345467.25,171848.75,88748,131954.75,149979.25,95516,-124936,-155620.75,72030.25,952060.75,216462,6742.25,121677.75,164272.75,-2082.996094,-209291.25,38624.5,166816.25,-125856,-714091.75,-716970.75,-331256,-271747
-10123.74609,-169098.25,-168646.75,392658.25,483522.75,102042,-280867.5,75693,410748.75,74017.25,235344.75,148135.75,359538,-193554.25,71672.25,28380.5,184870.5,159358.75,242760.5,129257.75,161228,41542,44234.5,-317834.75,133715,349218.5,320397,84091.25,99324.5,91195.5,208167.25,258654.75,-10739.24609,335246,-51278.99609,-169102.25,-55826.99609,186610.25,112681.25,54006,11336.5,160108.25,-44003.99609,32253.75,-70863.25,345565.5,171831.5,88805.25,132073.5,150058,95544,-125267,-155635.75,72077.25,952016.75,216516.25,6793.25,121761,164364,-1818.996094,-209438.25,38762,166471.75,-125798,-714396.5,-717249.5,-332314.75,-272606.75
-10154.49609,-169144.5,-168507,392735.75,483613,102078,-280833.25,75800,410882.75,74125.25,235461.5,148229,359562.75,-193391.25,71795.25,28349,184936.75,159330.5,242768,129154.75,161140.5,41466.75,44116.75,-317784.75,133575.25,349060,320264,83770.75,98992.5,91109,208072.25,258689,-10751.24609,335334.25,-51116.99609,-169036.25,-55742.24609,186665.75,112796.25,54139,11366.25,160190.75,-43842.24609,32435.75,-70728.25,345625.5,171912.75,88840.25,132141,150143.75,95803.25,-125353.5,-155711.5,72160.5,952038,216521.75,6748.5,121655.25,164226.25,-2014.246094,-209589,38418,166333.5,-126314.5,-714100.25,-716944.75,-332704.5,-273399.75
-10076.24609,-169029.5,-168326.25,392778.25,483548.75,101985,-280711,75839,410858.75,74147,235461.5,148298.75,359667.25,-193282,71813.75,28501.75,185062,159429,242850.5,129212.75,161189,41529.25,44192.75,-317927.75,133596.5,349124,320372.25,83956.5,99192.25,91200,208084.5,258635.25,-10659.24609,335434.75,-50794.24609,-169166.5,-55730.24609,186717,112805.75,54240.25,11355,160184.75,-43669.24609,32483,-70687.75,345653.5,171944.5,88859,132088,150195.5,95895.25,-125111.75,-155340,72269.5,952085,216568.25,6791,121727,164302,-2028.496094,-208903.5,38482.5,166717.75,-126145.5,-713492.5,-716432.25,-332453.25,-272642.25
-10313.74609,-169169.25,-168325.5,392729.25,483591.25,101922.5,-280733.75,76006.5,410661.75,74100.5,235407.75,148295.5,359604,-193391.5,71850.5,28744.25,185045,159419,242807.25,129219.5,161173.25,41612,44269.5,-317809.75,133596.5,349113.75,320296.75,84017.5,99257.25,91158,208096.25,258651.25,-10693.24609,335409.75,-50550.99609,-169149,-55771.24609,186740.25,112846.5,54313.75,11117.5,160199,-43567.49609,32619.5,-70615,345672.25,171981.25,88815,132137.25,150189.5,95894.25,-125096.75,-155346.75,72194.25,952110,216568.75,6824.25,121700.75,164277.25,-1971.496094,-208706.75,38435.75,167157,-126066.5,-713472.75,-716264.5,-331314.5,-272635
-10667.74609,-169342.25,-168592,392599.25,483492.5,101726.5,-280766.5,75926,410626.75,74032.25,235300,148218.5,359487,-193663.75,71811,28977,184882.75,159337,242794.75,129140,161139,41593.75,44328.5,-317820,133638.5,349096,320292.25,84057.5,99290.5,91119.75,208037,258581.75,-10942.99609,335105.5,-50888.49609,-169243.5,-55918.24609,186621.5,112670.25,54198.75,11089,159916.25,-43792.49609,32415.5,-70713.25,345509.75,171907.5,88737.5,132002.25,150043.25,95683.5,-124843.25,-155466.25,72019.5,952079.75,216413.5,6694.75,121520.25,164111.75,-2087.246094,-208435.5,38286,167562,-126121.5,-713537.75,-716266,-331244.5,-272080.25
-10330.49609,-169377,-168528.5,392711.25,483680.25,101895.25,-280806.75,75805.5,410768,74108.5,235399,148300.75,359586.5,-193528.5,71846.25,28886.25,184934.5,159407.75,242827.25,129205,161160.5,41606.25,44263.75,-317876.25,133613,349121,320297,84047.25,99304.5,91151.5,208053.75,258607.5,-10830.74609,334873.25,-50948.99609,-169034.5,-55793.74609,186639.75,112647.5,54023.25,11224.75,159755.25,-43832.49609,32314.5,-70837.25,345451.5,171883.25,88779.75,131941.5,150004.5,95581.25,-124539.5,-155472.25,71975.25,952157.5,216441.75,6710.75,121500.5,164152.5,-2099.496094,-208371.5,38347.5,167620.75,-126018.5,-713329.25,-716149.75,-331657,-272192.25
-10300.99609,-169522.5,-168781.75,392796.25,483810.5,101824.25,-280885.25,75655.75,410941.25,74255.5,235504.25,148300,359670.5,-193438.75,71979,28681.75,184994.5,159434,242840.75,129247.75,161192.5,41537.25,44214.5,-317896.5,133586.25,349166.75,320357,83986,99223.25,91156.5,208090.5,258653.25,-10869.74609,334645.25,-50774.74609,-168810.25,-55771.99609,186696.75,112787.25,54099.5,11576.25,159960.25,-43837.24609,32333.5,-70806,345508.75,171954.25,88807.25,132038.25,149983.75,95547.75,-124480,-155484,71988.5,952205,216437.75,6710.25,121536,164101.5,-2212.246094,-209035.25,38343.75,167455,-125878,-713826.75,-716401.25,-332180.5,-272742.75
-10392.74609,-169585.75,-168979.5,392790,483806.75,101770,-280852.75,75667.25,410935,74247.5,235488.5,148340.5,359686.75,-193426.25,72098,28852.5,185056.25,159440,242862.5,129170.5,161185,41654.5,44310.25,-317835.5,133685.25,349101.25,320266,83957.75,99203.75,91170.25,208094.25,258677.25,-10948.49609,334506.5,-50842.99609,-168831,-55811.49609,186755.25,112803,54035.25,11659,160009.25,-44040.99609,32224.75,-70873.25,345520.5,171962.5,88859.25,132034.25,149993,95544,-124509.25,-155488.25,71946,951988,216421.75,6669.75,121479,164040.5,-2218.746094,-209611,38262.75,166951.75,-125960,-713573.75,-716058.5,-331653.5,-272274.5
-10132.24609,-169724.75,-168890.5,392989.75,483989.75,102079,-280795.5,76006.5,411081.5,74419.75,235677.75,148486.75,359892.25,-193260.25,72194.25,29068.75,185187.75,159592.5,242985.5,129192.25,161276.75,41780.75,44424.5,-317640,133738.75,348928.25,320115,83892,99136.25,91177.5,208168.75,258769,-10751.99609,334740.5,-50783.49609,-168753,-55599.49609,186931.75,112928,54292.25,11705.25,160262,-43837.24609,32355.75,-70666.75,345697,172097.5,88978.5,132153.75,150125.75,95743.5,-124343.25,-155372.75,72093.75,951970.75,216568.75,6739.75,121573,164127.5,-2166.996094,-209604.75,38274.75,166485.5,-126131.5,-712903.5,-715871,-332034,-272510.25
-10220.49609,-170177,-168999.75,392854.25,483913,102100.25,-281012.75,75810.75,411020.25,74316,235585.5,148355.75,359755.25,-193401.75,71876.75,28881.25,184926.75,159443.5,242873.5,129121.5,161118.25,41562.25,44203.25,-317752.25,133472.75,348938.75,320146.5,83915.25,99168.75,91158,208047,258663.75,-10794.49609,334944,-51039.74609,-169177.5,-55753.24609,186787.75,112831.5,54143.5,11413,160194.5,-44032.49609,32313.25,-70752,345574,172021,88886.5,132093.75,150030,95593.5,-124765,-155650.5,71895.25,951836.5,216447.25,6659.75,121426,163986.5,-2414.746094,-209834.5,38090.5,166143.5,-126101,-713411.5,-716035.75,-332327.75,-273072.5
-10150.24609,-169974.75,-168808.75,392925.5,483955.75,102211.5,-280840,75896.5,411109.5,74389,235637,148463.5,359832,-193433.75,71881.5,28881,184980.75,159511,242950,129174,161129.75,41556.75,44210,-317817.25,133428,349062.25,320233,83816.75,99015.5,91123,208022.75,258683.25,-10759.99609,335109,-51037.49609,-169261.75,-55701.99609,186872.5,112823,54168.5,11354,160322.25,-44144.99609,32424.75,-70696.5,345603.5,172067.25,88865.5,132149.25,150000.75,95598.5,-124648.5,-155667,71908.5,951809.25,216413,6654.5,121360,163925,-2499.996094,-209525.75,37938,166312.5,-126255,-713418.25,-716171.75,-332483.5,-272872.75
-9805.496094,-169519.5,-168463.75,393230,484201.75,102487.5,-280462.75,76355.25,411373.75,74681.25,235908.75,148656.25,360066.75,-193137.75,72187.5,29252.75,185239,159693.5,243102.75,129239.75,161221.5,41694.25,44402,-317609.5,133430,348801.25,319984.5,83738,98942.25,91161.25,208197.75,258884,-10374.49609,335134.5,-50578.74609,-168624.75,-55339.49609,187177.25,113190.25,54629,11787.75,160760.5,-43439.74609,32838,-70367,345924.75,172374,89134.25,132342.25,150353.25,95907,-124533.5,-155374.25,72200.5,952023.25,216639.25,6772.25,121545.75,164040.25,-2345.496094,-208704.5,37852.5,166684,-126556.5,-713401,-715827.5,-331712.5,-272001
-9925.246094,-169379.75,-168580.5,393314.25,484285,102534,-280292.25,76491.75,411346,74666.75,235915.75,148724,360094,-193121.5,72246,29298.25,185200.5,159700.5,243114.25,129136.75,161203,41630.5,44307.25,-317630.5,133312,348630,319811.75,83619.5,98854.75,91112.75,208215.25,258892.5,-10287.24609,335235.25,-50566.49609,-168466.75,-55208.24609,187215.5,113317.25,54723,11919.75,160799.75,-43291.24609,32903,-70351.25,346028.25,172392,89202.5,132420.25,150374.75,96061,-124588.75,-155468.75,72150.25,952163.5,216676.75,6764,121552.75,164008.75,-2393.746094,-208439.75,37732,167121,-126670.5,-712749.25,-715437.5,-331510,-271899.25
